Filename,Document,Text,Tokens,Lemmas,Parts-of-speech
A natural partnership.txt,"A natural partnership


BBC's latest natural history documentary series Dynasties II focuses on the social interaction and lives of pumas, elephants, cheetahs and macaques. The five-episode series is a sequel to the acclaimed 2018 series Dynasties. 

Chinese support for BBC wildlife documentary series 'vital' in helping spread conservation message.

The producer of the latest big budget BBC natural history documentary series Dynasties II has praised the assistance of production partners such as China's BiliBili, saying that such partnerships are vital to getting these important films made and in spreading the message of the importance of wildlife conservation.

Dynasties II, which started streaming on BiliBili on May 28, is a sequel to the acclaimed 2018 series Dynasties, and across five episodes, focuses on the social interaction and lives of pumas, elephants, cheetahs, hyenas and macaques.

Even before the additional challenges raised by the pandemic, producing such a large-scale show was already demanding, and series producer Simon Blakeney tells China Daily that international support-and exposure-was vital to its success.

""The streaming revolution has caused a lot of disruption to how shows like this are made, so having the support of partners like BiliBili makes a huge difference, as we can focus on thinking about the animals,"" he says.

""What really amazes me is the size of the audience that their exposure gives us-so many more people have a chance to see these animals.

""If people walk away from watching with just a tiny fraction of the passion we feel, then we're doing our job, because in the bigger conservation picture, the best way to protect the natural world is by helping people fall in love with it.

""A growing global audience can only be a force for good, and will inspire us to keep going and finding new stories to share with people,"" he says.

Building a program around animals means that by definition, program makers must start with a blank canvas, rather than a script, but with ideas of what might feasibly happen, based on previous studies.

""We look at the animals and the likelihood of things happening, and try to become as close to experts as we can in a short time, so we can at least come up with a rough storyline and know where to go with it. You rely on a certain amount of serendipity, and taking an educated guess, but so far we've been lucky,"" he explains.

Some of the animals that the series focuses on will be more familiar to viewers than others.

""We wanted animals who are charismatic, who have life challenges that people can relate to, like a mother raising cubs, or a father protecting a family-some animals have those stories, and some don't,"" Blakeney adds.

""Hyenas aren't universally loved, but we discovered a lot about their complex way of social interaction, showing us a new side to them, so it's great to be able to surprise people with things like that.""

Often, wildlife series produce unforgettable images and scenes that stand out and provoke discussion, and Dynasties II is no exception.

""What blows me away every time I watch is the challenge of being a puma,"" Blakeney says.

""They hunt the most ridiculous sized prey, and because their conservation has been a success, they also have to deal with the presence of other pumas. In one scene, a male tries to kill a litter of cubs, to get their mother to mate with him, and the way she responds is pretty jaw-dropping.

""Similarly, the elephant having twins was something we never expected. We knew she was pregnant but to see twins come out was remarkable.""

Amid the drama of the animal kingdom, however, the show was also affected by the human drama of COVID-19, having been made entirely during the pandemic, but Blakeney says that the restrictions this imposed turned out to contain some positives.

""It definitely forced us to look at new ways of working,"" he says.

""Typically, in the past, the majority of filming would have been sending crews out from the United Kingdom but of course that wasn't possible, and with stories like these you can't just delay it or change location, so it made us think about new ways of working with a greater number of local people.

""This showed us new things we might not have realized before, in terms of who we used, and the practicalities, so we're taking that knowledge out of the other side of the pandemic, and continuing to develop talent in those countries-not just giving people careers in wildlife filmmaking, but beyond that.

""The circumstances have definitely helped us to do something we always wanted to do, but maybe didn't have the confidence to, or thought that, logistically, we couldn't. We learned that we can.""",natural partnership bbc latest natural history documentary series dynasties ii focuses social interaction lives pumas elephants cheetahs macaques series sequel acclaimed series dynasties chinese support bbc wildlife documentary series helping spread conservation message producer latest big budget bbc natural history documentary series dynasties ii praised assistance production partners china bilibili saying partnerships vital getting important films made spreading message importance wildlife conservation dynasties ii started streaming bilibili may sequel acclaimed series dynasties across five episodes focuses social interaction lives pumas elephants cheetahs hyenas macaques even additional challenges raised pandemic producing show already demanding series producer simon blakeney tells china daily international vital success streaming revolution caused lot disruption shows like made support partners like bilibili makes huge difference focus thinking animals says really amazes size audience exposure gives many people chance see animals people walk away watching tiny fraction passion feel job bigger conservation picture best way protect natural world helping people fall love growing global audience force good inspire us keep going finding new stories share people says building program around animals means definition program makers must start blank canvas rather script ideas might feasibly happen based previous studies look animals likelihood things happening try become close experts short time least come rough storyline know go rely certain amount serendipity taking educated guess far lucky explains animals series focuses familiar viewers others wanted animals charismatic life challenges people relate like mother raising cubs father protecting animals stories blakeney adds hyenas universally loved discovered lot complex way social interaction showing us new side great able surprise people things like often wildlife series produce unforgettable images scenes stand provoke discussion dynasties ii exception blows away every time watch challenge puma blakeney says hunt ridiculous sized prey conservation success also deal presence pumas one scene male tries kill litter cubs get mother mate way responds pretty similarly elephant twins something never expected knew pregnant see twins come remarkable amid drama animal kingdom however show also affected human drama made entirely pandemic blakeney says restrictions imposed turned contain positives definitely forced us look new ways working says typically past majority filming would sending crews united kingdom course possible stories like ca delay change location made us think new ways working greater number local people showed us new things might realized terms used practicalities taking knowledge side pandemic continuing develop talent giving people careers wildlife filmmaking beyond circumstances definitely helped us something always wanted maybe confidence thought logistically could learned,"['natural', 'partnership', 'bbc', 'latest', 'natural', 'history', 'documentary', 'series', 'dynasties', 'ii', 'focuses', 'social', 'interaction', 'lives', 'pumas', 'elephants', 'cheetahs', 'macaques', 'series', 'sequel', 'acclaimed', 'series', 'dynasties', 'chinese', 'support', 'bbc', 'wildlife', 'documentary', 'series', 'helping', 'spread', 'conservation', 'message', 'producer', 'latest', 'big', 'budget', 'bbc', 'natural', 'history', 'documentary', 'series', 'dynasties', 'ii', 'praised', 'assistance', 'production', 'partners', 'china', 'bilibili', 'saying', 'partnerships', 'vital', 'getting', 'important', 'films', 'made', 'spreading', 'message', 'importance', 'wildlife', 'conservation', 'dynasties', 'ii', 'started', 'streaming', 'bilibili', 'may', 'sequel', 'acclaimed', 'series', 'dynasties', 'across', 'five', 'episodes', 'focuses', 'social', 'interaction', 'lives', 'pumas', 'elephants', 'cheetahs', 'hyenas', 'macaques', 'even', 'additional', 'challenges', 'raised', 'pandemic', 'producing', 'show', 'already', 'demanding', 'series', 'producer', 'simon', 'blakeney', 'tells', 'china', 'daily', 'international', 'vital', 'success', 'streaming', 'revolution', 'caused', 'lot', 'disruption', 'shows', 'like', 'made', 'support', 'partners', 'like', 'bilibili', 'makes', 'huge', 'difference', 'focus', 'thinking', 'animals', 'says', 'really', 'amazes', 'size', 'audience', 'exposure', 'gives', 'many', 'people', 'chance', 'see', 'animals', 'people', 'walk', 'away', 'watching', 'tiny', 'fraction', 'passion', 'feel', 'job', 'bigger', 'conservation', 'picture', 'best', 'way', 'protect', 'natural', 'world', 'helping', 'people', 'fall', 'love', 'growing', 'global', 'audience', 'force', 'good', 'inspire', 'us', 'keep', 'going', 'finding', 'new', 'stories', 'share', 'people', 'says', 'building', 'program', 'around', 'animals', 'means', 'definition', 'program', 'makers', 'must', 'start', 'blank', 'canvas', 'rather', 'script', 'ideas', 'might', 'feasibly', 'happen', 'based', 'previous', 'studies', 'look', 'animals', 'likelihood', 'things', 'happening', 'try', 'become', 'close', 'experts', 'short', 'time', 'least', 'come', 'rough', 'storyline', 'know', 'go', 'rely', 'certain', 'amount', 'serendipity', 'taking', 'educated', 'guess', 'far', 'lucky', 'explains', 'animals', 'series', 'focuses', 'familiar', 'viewers', 'others', 'wanted', 'animals', 'charismatic', 'life', 'challenges', 'people', 'relate', 'like', 'mother', 'raising', 'cubs', 'father', 'protecting', 'animals', 'stories', 'blakeney', 'adds', 'hyenas', 'universally', 'loved', 'discovered', 'lot', 'complex', 'way', 'social', 'interaction', 'showing', 'us', 'new', 'side', 'great', 'able', 'surprise', 'people', 'things', 'like', 'often', 'wildlife', 'series', 'produce', 'unforgettable', 'images', 'scenes', 'stand', 'provoke', 'discussion', 'dynasties', 'ii', 'exception', 'blows', 'away', 'every', 'time', 'watch', 'challenge', 'puma', 'blakeney', 'says', 'hunt', 'ridiculous', 'sized', 'prey', 'conservation', 'success', 'also', 'deal', 'presence', 'pumas', 'one', 'scene', 'male', 'tries', 'kill', 'litter', 'cubs', 'get', 'mother', 'mate', 'way', 'responds', 'pretty', 'similarly', 'elephant', 'twins', 'something', 'never', 'expected', 'knew', 'pregnant', 'see', 'twins', 'come', 'remarkable', 'amid', 'drama', 'animal', 'kingdom', 'however', 'show', 'also', 'affected', 'human', 'drama', 'made', 'entirely', 'pandemic', 'blakeney', 'says', 'restrictions', 'imposed', 'turned', 'contain', 'positives', 'definitely', 'forced', 'us', 'look', 'new', 'ways', 'working', 'says', 'typically', 'past', 'majority', 'filming', 'would', 'sending', 'crews', 'united', 'kingdom', 'course', 'possible', 'stories', 'like', 'ca', 'delay', 'change', 'location', 'made', 'us', 'think', 'new', 'ways', 'working', 'greater', 'number', 'local', 'people', 'showed', 'us', 'new', 'things', 'might', 'realized', 'terms', 'used', 'practicalities', 'taking', 'knowledge', 'side', 'pandemic', 'continuing', 'develop', 'talent', 'giving', 'people', 'careers', 'wildlife', 'filmmaking', 'beyond', 'circumstances', 'definitely', 'helped', 'us', 'something', 'always', 'wanted', 'maybe', 'confidence', 'thought', 'logistically', 'could', 'learned']","['natural', 'partnership', 'bbc', 'latest', 'natural', 'history', 'documentary', 'series', 'dynasty', 'ii', 'focus', 'social', 'interaction', 'life', 'puma', 'elephant', 'cheetah', 'macaque', 'series', 'sequel', 'acclaimed', 'series', 'dynasty', 'chinese', 'support', 'bbc', 'wildlife', 'documentary', 'series', 'helping', 'spread', 'conservation', 'message', 'producer', 'latest', 'big', 'budget', 'bbc', 'natural', 'history', 'documentary', 'series', 'dynasty', 'ii', 'praised', 'assistance', 'production', 'partner', 'china', 'bilibili', 'saying', 'partnership', 'vital', 'getting', 'important', 'film', 'made', 'spreading', 'message', 'importance', 'wildlife', 'conservation', 'dynasty', 'ii', 'started', 'streaming', 'bilibili', 'may', 'sequel', 'acclaimed', 'series', 'dynasty', 'across', 'five', 'episode', 'focus', 'social', 'interaction', 'life', 'puma', 'elephant', 'cheetah', 'hyena', 'macaque', 'even', 'additional', 'challenge', 'raised', 'pandemic', 'producing', 'show', 'already', 'demanding', 'series', 'producer', 'simon', 'blakeney', 'tell', 'china', 'daily', 'international', 'vital', 'success', 'streaming', 'revolution', 'caused', 'lot', 'disruption', 'show', 'like', 'made', 'support', 'partner', 'like', 'bilibili', 'make', 'huge', 'difference', 'focus', 'thinking', 'animal', 'say', 'really', 'amazes', 'size', 'audience', 'exposure', 'give', 'many', 'people', 'chance', 'see', 'animal', 'people', 'walk', 'away', 'watching', 'tiny', 'fraction', 'passion', 'feel', 'job', 'bigger', 'conservation', 'picture', 'best', 'way', 'protect', 'natural', 'world', 'helping', 'people', 'fall', 'love', 'growing', 'global', 'audience', 'force', 'good', 'inspire', 'u', 'keep', 'going', 'finding', 'new', 'story', 'share', 'people', 'say', 'building', 'program', 'around', 'animal', 'mean', 'definition', 'program', 'maker', 'must', 'start', 'blank', 'canvas', 'rather', 'script', 'idea', 'might', 'feasibly', 'happen', 'based', 'previous', 'study', 'look', 'animal', 'likelihood', 'thing', 'happening', 'try', 'become', 'close', 'expert', 'short', 'time', 'least', 'come', 'rough', 'storyline', 'know', 'go', 'rely', 'certain', 'amount', 'serendipity', 'taking', 'educated', 'guess', 'far', 'lucky', 'explains', 'animal', 'series', 'focus', 'familiar', 'viewer', 'others', 'wanted', 'animal', 'charismatic', 'life', 'challenge', 'people', 'relate', 'like', 'mother', 'raising', 'cub', 'father', 'protecting', 'animal', 'story', 'blakeney', 'add', 'hyena', 'universally', 'loved', 'discovered', 'lot', 'complex', 'way', 'social', 'interaction', 'showing', 'u', 'new', 'side', 'great', 'able', 'surprise', 'people', 'thing', 'like', 'often', 'wildlife', 'series', 'produce', 'unforgettable', 'image', 'scene', 'stand', 'provoke', 'discussion', 'dynasty', 'ii', 'exception', 'blow', 'away', 'every', 'time', 'watch', 'challenge', 'puma', 'blakeney', 'say', 'hunt', 'ridiculous', 'sized', 'prey', 'conservation', 'success', 'also', 'deal', 'presence', 'puma', 'one', 'scene', 'male', 'try', 'kill', 'litter', 'cub', 'get', 'mother', 'mate', 'way', 'responds', 'pretty', 'similarly', 'elephant', 'twin', 'something', 'never', 'expected', 'knew', 'pregnant', 'see', 'twin', 'come', 'remarkable', 'amid', 'drama', 'animal', 'kingdom', 'however', 'show', 'also', 'affected', 'human', 'drama', 'made', 'entirely', 'pandemic', 'blakeney', 'say', 'restriction', 'imposed', 'turned', 'contain', 'positive', 'definitely', 'forced', 'u', 'look', 'new', 'way', 'working', 'say', 'typically', 'past', 'majority', 'filming', 'would', 'sending', 'crew', 'united', 'kingdom', 'course', 'possible', 'story', 'like', 'ca', 'delay', 'change', 'location', 'made', 'u', 'think', 'new', 'way', 'working', 'greater', 'number', 'local', 'people', 'showed', 'u', 'new', 'thing', 'might', 'realized', 'term', 'used', 'practicality', 'taking', 'knowledge', 'side', 'pandemic', 'continuing', 'develop', 'talent', 'giving', 'people', 'career', 'wildlife', 'filmmaking', 'beyond', 'circumstance', 'definitely', 'helped', 'u', 'something', 'always', 'wanted', 'maybe', 'confidence', 'thought', 'logistically', 'could', 'learned']","[('natural', 'JJ'), ('partnership', 'NN'), ('bbc', 'NN'), ('latest', 'JJS'), ('natural', 'JJ'), ('history', 'NN'), ('documentary', 'JJ'), ('series', 'NN'), ('dynasties', 'NNS'), ('ii', 'VBP'), ('focuses', 'VBZ'), ('social', 'JJ'), ('interaction', 'NN'), ('lives', 'VBZ'), ('pumas', 'JJ'), ('elephants', 'NNS'), ('cheetahs', 'VBP'), ('macaques', 'NNS'), ('series', 'NN'), ('sequel', 'NN'), ('acclaimed', 'VBN'), ('series', 'NN'), ('dynasties', 'NNS'), ('chinese', 'JJ'), ('support', 'NN'), ('bbc', 'VBD'), ('wildlife', 'JJ'), ('documentary', 'JJ'), ('series', 'NN'), ('helping', 'VBG'), ('spread', 'JJ'), ('conservation', 'NN'), ('message', 'NN'), ('producer', 'NN'), ('latest', 'JJS'), ('big', 'JJ'), ('budget', 'NN'), ('bbc', 'JJ'), ('natural', 'JJ'), ('history', 'NN'), ('documentary', 'JJ'), ('series', 'NN'), ('dynasties', 'NNS'), ('ii', 'VBP'), ('praised', 'VBN'), ('assistance', 'NN'), ('production', 'NN'), ('partners', 'NNS'), ('china', 'VBP'), ('bilibili', 'IN'), ('saying', 'VBG'), ('partnerships', 'NNS'), ('vital', 'JJ'), ('getting', 'VBG'), ('important', 'JJ'), ('films', 'NNS'), ('made', 'VBD'), ('spreading', 'VBG'), ('message', 'NN'), ('importance', 'NN'), ('wildlife', 'NN'), ('conservation', 'NN'), ('dynasties', 'NNS'), ('ii', 'VBP'), ('started', 'VBD'), ('streaming', 'VBG'), ('bilibili', 'NN'), ('may', 'MD'), ('sequel', 'VB'), ('acclaimed', 'JJ'), ('series', 'NN'), ('dynasties', 'NNS'), ('across', 'IN'), ('five', 'CD'), ('episodes', 'NNS'), ('focuses', 'VBZ'), ('social', 'JJ'), ('interaction', 'NN'), ('lives', 'VBZ'), ('pumas', 'JJ'), ('elephants', 'NNS'), ('cheetahs', 'VBP'), ('hyenas', 'NNS'), ('macaques', 'NNS'), ('even', 'RB'), ('additional', 'JJ'), ('challenges', 'NNS'), ('raised', 'VBN'), ('pandemic', 'JJ'), ('producing', 'VBG'), ('show', 'NN'), ('already', 'RB'), ('demanding', 'VBG'), ('series', 'NN'), ('producer', 'NN'), ('simon', 'JJ'), ('blakeney', 'NN'), ('tells', 'NNS'), ('china', 'VBP'), ('daily', 'JJ'), ('international', 'JJ'), ('vital', 'JJ'), ('success', 'NN'), ('streaming', 'VBG'), ('revolution', 'NN'), ('caused', 'VBD'), ('lot', 'NN'), ('disruption', 'NN'), ('shows', 'NNS'), ('like', 'IN'), ('made', 'VBN'), ('support', 'NN'), ('partners', 'NNS'), ('like', 'IN'), ('bilibili', 'NN'), ('makes', 'VBZ'), ('huge', 'JJ'), ('difference', 'NN'), ('focus', 'NN'), ('thinking', 'VBG'), ('animals', 'NNS'), ('says', 'VBZ'), ('really', 'RB'), ('amazes', 'JJ'), ('size', 'NN'), ('audience', 'NN'), ('exposure', 'NN'), ('gives', 'VBZ'), ('many', 'JJ'), ('people', 'NNS'), ('chance', 'NN'), ('see', 'VBP'), ('animals', 'NNS'), ('people', 'NNS'), ('walk', 'VBP'), ('away', 'RB'), ('watching', 'VBG'), ('tiny', 'JJ'), ('fraction', 'NN'), ('passion', 'NN'), ('feel', 'VB'), ('job', 'NN'), ('bigger', 'JJR'), ('conservation', 'NN'), ('picture', 'NN'), ('best', 'JJS'), ('way', 'NN'), ('protect', 'JJ'), ('natural', 'JJ'), ('world', 'NN'), ('helping', 'VBG'), ('people', 'NNS'), ('fall', 'VBP'), ('love', 'IN'), ('growing', 'VBG'), ('global', 'JJ'), ('audience', 'NN'), ('force', 'NN'), ('good', 'JJ'), ('inspire', 'NN'), ('us', 'PRP'), ('keep', 'VBP'), ('going', 'VBG'), ('finding', 'VBG'), ('new', 'JJ'), ('stories', 'NNS'), ('share', 'NN'), ('people', 'NNS'), ('says', 'VBZ'), ('building', 'NN'), ('program', 'NN'), ('around', 'IN'), ('animals', 'NNS'), ('means', 'VBZ'), ('definition', 'JJ'), ('program', 'NN'), ('makers', 'NNS'), ('must', 'MD'), ('start', 'VB'), ('blank', 'VB'), ('canvas', 'NN'), ('rather', 'RB'), ('script', 'JJ'), ('ideas', 'NNS'), ('might', 'MD'), ('feasibly', 'RB'), ('happen', 'VB'), ('based', 'VBN'), ('previous', 'JJ'), ('studies', 'NNS'), ('look', 'VBP'), ('animals', 'NNS'), ('likelihood', 'VBD'), ('things', 'NNS'), ('happening', 'VBG'), ('try', 'NN'), ('become', 'VBP'), ('close', 'JJ'), ('experts', 'NNS'), ('short', 'JJ'), ('time', 'NN'), ('least', 'JJS'), ('come', 'JJ'), ('rough', 'JJ'), ('storyline', 'NN'), ('know', 'VBP'), ('go', 'VB'), ('rely', 'RB'), ('certain', 'JJ'), ('amount', 'NN'), ('serendipity', 'NN'), ('taking', 'VBG'), ('educated', 'VBN'), ('guess', 'NN'), ('far', 'RB'), ('lucky', 'JJ'), ('explains', 'NNS'), ('animals', 'NNS'), ('series', 'NN'), ('focuses', 'VBZ'), ('familiar', 'JJ'), ('viewers', 'NNS'), ('others', 'NNS'), ('wanted', 'VBD'), ('animals', 'NNS'), ('charismatic', 'JJ'), ('life', 'NN'), ('challenges', 'NNS'), ('people', 'NNS'), ('relate', 'VBP'), ('like', 'IN'), ('mother', 'NN'), ('raising', 'VBG'), ('cubs', 'NNS'), ('father', 'RB'), ('protecting', 'VBG'), ('animals', 'NNS'), ('stories', 'NNS'), ('blakeney', 'VBP'), ('adds', 'VBZ'), ('hyenas', 'NNS'), ('universally', 'RB'), ('loved', 'VBN'), ('discovered', 'JJ'), ('lot', 'NN'), ('complex', 'JJ'), ('way', 'NN'), ('social', 'JJ'), ('interaction', 'NN'), ('showing', 'VBG'), ('us', 'PRP'), ('new', 'JJ'), ('side', 'NN'), ('great', 'JJ'), ('able', 'JJ'), ('surprise', 'NN'), ('people', 'NNS'), ('things', 'NNS'), ('like', 'IN'), ('often', 'RB'), ('wildlife', 'JJ'), ('series', 'NN'), ('produce', 'VBP'), ('unforgettable', 'JJ'), ('images', 'NNS'), ('scenes', 'NNS'), ('stand', 'VBP'), ('provoke', 'JJ'), ('discussion', 'NN'), ('dynasties', 'NNS'), ('ii', 'VBP'), ('exception', 'NN'), ('blows', 'NNS'), ('away', 'RB'), ('every', 'DT'), ('time', 'NN'), ('watch', 'NN'), ('challenge', 'NN'), ('puma', 'NN'), ('blakeney', 'NN'), ('says', 'VBZ'), ('hunt', 'NN'), ('ridiculous', 'JJ'), ('sized', 'VBN'), ('prey', 'JJ'), ('conservation', 'NN'), ('success', 'NN'), ('also', 'RB'), ('deal', 'JJ'), ('presence', 'NN'), ('pumas', 'NN'), ('one', 'CD'), ('scene', 'NN'), ('male', 'NN'), ('tries', 'NNS'), ('kill', 'VBP'), ('litter', 'JJR'), ('cubs', 'NNS'), ('get', 'VBP'), ('mother', 'JJ'), ('mate', 'JJ'), ('way', 'NN'), ('responds', 'VBZ'), ('pretty', 'RB'), ('similarly', 'JJ'), ('elephant', 'JJ'), ('twins', 'NNS'), ('something', 'NN'), ('never', 'RB'), ('expected', 'VBN'), ('knew', 'NN'), ('pregnant', 'JJ'), ('see', 'NN'), ('twins', 'VBZ'), ('come', 'VB'), ('remarkable', 'JJ'), ('amid', 'IN'), ('drama', 'NN'), ('animal', 'NN'), ('kingdom', 'NN'), ('however', 'RB'), ('show', 'NN'), ('also', 'RB'), ('affected', 'VBD'), ('human', 'JJ'), ('drama', 'NN'), ('made', 'VBD'), ('entirely', 'RB'), ('pandemic', 'JJ'), ('blakeney', 'NN'), ('says', 'VBZ'), ('restrictions', 'NNS'), ('imposed', 'VBN'), ('turned', 'VBD'), ('contain', 'JJ'), ('positives', 'NNS'), ('definitely', 'RB'), ('forced', 'VBD'), ('us', 'PRP'), ('look', 'VB'), ('new', 'JJ'), ('ways', 'NNS'), ('working', 'VBG'), ('says', 'VBZ'), ('typically', 'RB'), ('past', 'JJ'), ('majority', 'NN'), ('filming', 'NN'), ('would', 'MD'), ('sending', 'VB'), ('crews', 'NNS'), ('united', 'JJ'), ('kingdom', 'NN'), ('course', 'NN'), ('possible', 'JJ'), ('stories', 'NNS'), ('like', 'IN'), ('ca', 'MD'), ('delay', 'VB'), ('change', 'NN'), ('location', 'NN'), ('made', 'VBD'), ('us', 'PRP'), ('think', 'VB'), ('new', 'JJ'), ('ways', 'NNS'), ('working', 'VBG'), ('greater', 'JJR'), ('number', 'NN'), ('local', 'JJ'), ('people', 'NNS'), ('showed', 'VBD'), ('us', 'PRP'), ('new', 'JJ'), ('things', 'NNS'), ('might', 'MD'), ('realized', 'VB'), ('terms', 'NNS'), ('used', 'VBN'), ('practicalities', 'NNS'), ('taking', 'VBG'), ('knowledge', 'JJ'), ('side', 'NN'), ('pandemic', 'IN'), ('continuing', 'VBG'), ('develop', 'JJ'), ('talent', 'JJ'), ('giving', 'VBG'), ('people', 'NNS'), ('careers', 'NNS'), ('wildlife', 'VBP'), ('filmmaking', 'VBG'), ('beyond', 'IN'), ('circumstances', 'NNS'), ('definitely', 'RB'), ('helped', 'VBD'), ('us', 'PRP'), ('something', 'NN'), ('always', 'RB'), ('wanted', 'VBD'), ('maybe', 'RB'), ('confidence', 'NN'), ('thought', 'VBD'), ('logistically', 'RB'), ('could', 'MD'), ('learned', 'VB')]"
